"Time","Chiếu sáng","Ổ cắm phòng khách + bếp + ngủ","Nóng lạnh","Điều hoà 1 & 2","Điều hoà 3","Điều hoà phòng khách","Bếp từ"
2020-07-30 14:01:00,0,0.795,0,0,4.86,0,0.240
2020-07-30 14:02:00,0,0.790,0,0.0400,4.86,0,0.240
2020-07-30 14:03:00,0,0.790,0,0.0800,4.86,0,0.240
2020-07-30 14:04:00,0,0.790,0,0.0800,4.84,0,0.240
2020-07-30 14:05:00,0,0.790,0,0.0400,4.87,0,0.240
2020-07-30 14:06:00,0,0.790,0,0,4.82,0,0.240
2020-07-30 14:07:00,0,0.790,0,0,4.80,0,0.240
2020-07-30 14:08:00,0,0.790,0,0,4.87,0,0.240
2020-07-30 14:09:00,0,0.790,0,0.0400,4.86,0,0.240
2020-07-30 14:10:00,0,0.790,0,0.0400,4.87,0,0.240
2020-07-30 14:11:00,0,0.790,0,0,4.91,0,0.240
2020-07-30 14:12:00,0,0.790,0,0,4.92,0,0.240
2020-07-30 14:13:00,0,0.790,0,0,4.95,0,0.240
2020-07-30 14:14:00,0,0.790,0,0,4.96,0,0.240
2020-07-30 14:15:00,0,0.790,0,0.0400,4.93,0,0.240
2020-07-30 14:16:00,0,0.790,0,0.0400,4.93,0,0.240
2020-07-30 14:17:00,0,0.790,0,0,4.95,0,0.240
2020-07-30 14:18:00,0,0.790,0,0.0400,4.94,0,0.240
2020-07-30 14:19:00,0,0.785,0,0.0800,4.92,0,0.240
2020-07-30 14:20:00,0,0.785,0,0.0800,4.91,0,0.240
2020-07-30 14:21:00,0,0.790,0,0.0800,4.93,0,0.240
2020-07-30 14:22:00,0,0.790,0,0.0400,4.93,0,0.240
2020-07-30 14:23:00,0,0.790,0,0,4.93,0,0.240
2020-07-30 14:24:00,0,0.785,0,0,4.91,0,0.240
2020-07-30 14:25:00,0,0.780,0,0,4.90,0,0.240
2020-07-30 14:26:00,0,0.785,0,0.0400,4.90,0,0.240
2020-07-30 14:27:00,0,0.785,0,0.0800,4.89,0,0.240
2020-07-30 14:28:00,0,0.780,0,0.0800,4.92,0,0.240
2020-07-30 14:29:00,0,0.780,0,0.0400,4.92,0,0.240
2020-07-30 14:30:00,0,0.780,0,0.0400,4.90,0,0.240
2020-07-30 14:31:00,0,0.780,0,0.0800,4.89,0,0.240
2020-07-30 14:32:00,0,0.780,0,0.0800,4.92,0,0.240
2020-07-30 14:33:00,0,0.785,0,0.0800,4.94,0,0.240
2020-07-30 14:34:00,0,0.775,0,0.0800,4.89,0,0.240
2020-07-30 14:35:00,0,0.760,0,0.0400,4.89,0,0.240
2020-07-30 14:36:00,0,0.760,0,0,4.92,0,0.240
2020-07-30 14:37:00,0,0.760,0,0,4.92,0,0.240
2020-07-30 14:38:00,0,0.755,0,0,4.92,0,0.240
2020-07-30 14:39:00,0,0.750,0,0,4.91,0,0.240
2020-07-30 14:40:00,0,0.750,0,0.0400,4.89,0,0.240
2020-07-30 14:41:00,0,0.755,0,0.0800,4.93,0,0.240
2020-07-30 14:42:00,0,0.760,0,0.0800,4.91,0,0.240
2020-07-30 14:43:00,0,0.760,0,0.0400,4.81,0,0.240
2020-07-30 14:44:00,0,0.760,0,0.0400,4.77,0,0.240
2020-07-30 14:45:00,0,0.765,0,0.0400,4.80,0,0.240
2020-07-30 14:46:00,0,0.770,0,0.0400,4.83,0,0.240
2020-07-30 14:47:00,0,0.770,0,0.0800,4.88,0,0.240
2020-07-30 14:48:00,0,0.770,0,0.0400,4.89,0,0.240
2020-07-30 14:49:00,0,0.770,0,0.0400,4.89,0,0.240
2020-07-30 14:50:00,0,0.770,0,0.0800,4.90,0,0.240
2020-07-30 14:51:00,0,0.770,0,0.0800,4.92,0,0.240
2020-07-30 14:52:00,0,0.770,0,0.0800,4.93,0,0.240
2020-07-30 14:53:00,0,0.770,0,0.0800,4.92,0,0.240
2020-07-30 14:54:00,0,0.765,0,0.0400,4.91,0,0.240
2020-07-30 14:55:00,0,0.765,0,0,4.92,0,0.240
2020-07-30 14:56:00,0,0.770,0,0,4.88,0,0.240
2020-07-30 14:57:00,0,0.770,0,0,4.81,0,0.240
2020-07-30 14:58:00,0,0.765,0,0,4.81,0,0.240
2020-07-30 14:59:00,0,0.765,0,0.0400,4.82,0,0.240
2020-07-30 15:00:00,0,0.770,0,0.0400,4.80,0,0.245
2020-07-30 15:01:00,0,0.765,0,0,4.80,0,0.250
2020-07-30 15:02:00,0,0.755,0,0.0400,4.85,0,0.250
2020-07-30 15:03:00,0,0.750,0,0.0800,4.89,0,0.250
2020-07-30 15:04:00,0,0.750,0,0.0400,4.92,0,0.250
2020-07-30 15:05:00,0,0.745,0,0.0400,4.90,0,0.250
2020-07-30 15:06:00,0,0.740,0,0.0400,4.89,0,0.250
2020-07-30 15:07:00,0,0.740,0,0,4.89,0,0.250
2020-07-30 15:08:00,0,0.740,0,0,4.89,0,0.245
2020-07-30 15:09:00,0,0.745,0,0,4.88,0,0.245
2020-07-30 15:10:00,0,0.755,0,0,4.88,0,0.250
2020-07-30 15:11:00,0,0.760,0,0.0400,4.89,0,0.245
2020-07-30 15:12:00,0,0.760,0,0.0800,4.91,0,0.245
2020-07-30 15:13:00,0,0.755,0,0.0400,4.90,0,0.250
2020-07-30 15:14:00,0,0.755,0,0,4.90,0,0.245
2020-07-30 15:15:00,0,0.760,0,0.0400,4.91,0,0.245
2020-07-30 15:16:00,0,0.760,0,0.0400,4.92,0,0.250
2020-07-30 15:17:00,0,0.760,0,0,4.93,0,0.250
2020-07-30 15:18:00,0,0.760,0,0,4.94,0,0.245
2020-07-30 15:19:00,0,0.760,0,0,4.95,0,0.245
2020-07-30 15:20:00,0,0.760,0,0,4.94,0,0.250
2020-07-30 15:21:00,0,0.760,0,0.0400,4.94,0,0.250
2020-07-30 15:22:00,0,0.760,0,0.0800,4.93,0,0.250
2020-07-30 15:23:00,0,0.760,0,0.0800,4.91,0,0.250
2020-07-30 15:24:00,0,0.755,0,0.0800,4.92,0,0.250
2020-07-30 15:25:00,0,0.750,0,0.0800,4.93,0,0.250
2020-07-30 15:26:00,0,0.745,0,0.0400,4.94,0,0.250
2020-07-30 15:27:00,0,0.740,0,0.0400,4.94,0,0.250
2020-07-30 15:28:00,0,0.735,0,0.0800,4.94,0,0.245
2020-07-30 15:29:00,0.0950,0.730,0,0.0400,4.94,0,0.245
2020-07-30 15:30:00,0.190,0.730,0,0,4.92,0,0.250
2020-07-30 15:31:00,0.190,0.730,0,0.0400,4.91,0,0.250
2020-07-30 15:32:00,0.190,0.730,0,0.0400,4.91,0,0.250
2020-07-30 15:33:00,0.190,0.725,0,0.0400,4.91,0,0.250
2020-07-30 15:34:00,0.185,0.570,0,0.0400,4.91,0,0.250
2020-07-30 15:35:00,0.0900,0.420,0,0,4.90,0,0.250
2020-07-30 15:36:00,0,0.420,0,0,4.89,0,0.250
2020-07-30 15:37:00,0,0.420,0,0,4.89,0,0.250
2020-07-30 15:38:00,0,0.420,0,0,4.90,0,0.250
2020-07-30 15:39:00,0,0.420,0,0,4.90,0,0.245
2020-07-30 15:40:00,0,0.420,0,0,4.91,0,0.245
2020-07-30 15:41:00,0,0.420,0,0,2.46,0,0.250
2020-07-30 15:42:00,0,0.420,0,0.0400,0,0,0.250
2020-07-30 15:43:00,0,0.420,0,0.0400,0,0,0.250
2020-07-30 15:44:00,0,0.485,0,0.0400,0,0,0.250
2020-07-30 15:45:00,0,0.745,0,0.0400,0,0,0.250
2020-07-30 15:46:00,0,0.910,0,0,0,0,0.250
2020-07-30 15:47:00,0,0.875,0,0,0,0,0.250
2020-07-30 15:48:00,0,0.870,0,0,0,0,0.250
2020-07-30 15:49:00,0,0.870,0,0.0400,0,0,0.250
2020-07-30 15:50:00,0,0.785,0,0.0400,0,0,0.250
2020-07-30 15:51:00,0,0.695,0,0,0,0,0.250
2020-07-30 15:52:00,0,0.695,0,0.0400,0,0,0.250
2020-07-30 15:53:00,0,0.785,0,0.0800,0,0,0.250
2020-07-30 15:54:00,0,0.870,0,0.0400,0,0,0.250
2020-07-30 15:55:00,0.315,0.870,0,0,0,0,0.250
2020-07-30 15:56:00,0.630,0.990,0,0.0400,0,0,0.250
2020-07-30 15:57:00,0.630,1.11,0,0.0400,0,0,0.250
2020-07-30 15:58:00,0.630,1.10,0,0,0,0,0.250
2020-07-30 15:59:00,0.630,1.10,0,0.0400,0,0,0.250
2020-07-30 16:00:00,0.625,1.10,0,0.0400,0,0,0.250
2020-07-30 16:01:00,0.625,1.09,0,0,0,0,0.250
2020-07-30 16:02:00,0.630,1.09,0,0,0,0,0.250
2020-07-30 16:03:00,0.625,1.08,0,0.0400,0,0,0.250
2020-07-30 16:04:00,0.620,1.08,0,0.0800,0,0,0.250
2020-07-30 16:05:00,0.620,1.08,0,0.0400,0,0,0.250
2020-07-30 16:06:00,0.620,1.08,0,0,0,0,0.250
2020-07-30 16:07:00,0.620,1.08,0,0,0,0,0.250
2020-07-30 16:08:00,0.620,1.08,0,0,0,0,0.250
2020-07-30 16:09:00,0.620,1.08,0,0,0,0,0.250
2020-07-30 16:10:00,0.620,1.08,0,0.0400,0,0,0.245
2020-07-30 16:11:00,0.620,1.07,0,0.0800,0,0,0.240
2020-07-30 16:12:00,0.620,1.07,0,0.0400,0,0,0.240
2020-07-30 16:13:00,0.620,1.01,0,0,0,0,0.245
2020-07-30 16:14:00,0.675,0.955,0,0,0,0,0.245
2020-07-30 16:15:00,0.730,0.970,0,0,0,0,0.245
2020-07-30 16:16:00,0.730,0.995,0,0,0,0,0.250
2020-07-30 16:17:00,0.730,1.00,0,0,0,0,0.250
2020-07-30 16:18:00,0.730,1.02,0,0.0400,0,0,0.250
2020-07-30 16:19:00,0.730,1.02,0,0.0400,0,0,0.245
2020-07-30 16:20:00,0.730,1.02,0,0,0,0,0.240
2020-07-30 16:21:00,0.730,1.02,0,0,0,0,0.245
2020-07-30 16:22:00,0.730,1.01,0,0,0,0,0.245
2020-07-30 16:23:00,0.730,1.01,0,0,0,0,0.240
2020-07-30 16:24:00,0.730,1,0,0,0,0,0.240
2020-07-30 16:25:00,0.730,1.00,0,0,0,0,0.245
2020-07-30 16:26:00,0.730,1.03,0,0.0400,0,0,0.250
2020-07-30 16:27:00,0.730,1.04,0,0.0400,0,0,0.250
2020-07-30 16:28:00,0.730,1.04,0,0,0,0,0.250
2020-07-30 16:29:00,0.730,1.04,0,0,0,0,0.245
2020-07-30 16:30:00,0.730,1.04,0,0,0,0,0.245
2020-07-30 16:31:00,0.730,1.04,0,0,0,0,0.245
2020-07-30 16:32:00,0.730,1.04,0,0.0400,0,0,0.245
2020-07-30 16:33:00,1.09,1.04,0,0.0400,0,0.180,0.250
2020-07-30 16:34:00,1.44,1.03,0,0,0,0.360,3.46
2020-07-30 16:35:00,1.42,1.02,0,0,0,0.360,6.67
2020-07-30 16:36:00,1.42,1.02,0,0,0,0.360,5.90
2020-07-30 16:37:00,1.42,1.02,0,0.0400,0,0.180,2.69
2020-07-30 16:38:00,1.42,1.02,0,0.0400,0,0,0.250
2020-07-30 16:39:00,1.41,1.02,0,0,0,0,2.71
2020-07-30 16:40:00,1.41,1.02,0,0,0,0,5.14
2020-07-30 16:41:00,1.41,1.02,0,0,0,0,2.69
2020-07-30 16:42:00,1.07,1.02,0,0.0400,0,0,0.250
2020-07-30 16:43:00,0.730,1.03,0,0.0400,0,0,0.250
2020-07-30 16:44:00,0.425,0.905,0,0,0,0,0.250
2020-07-30 16:45:00,0.120,0.785,0,0,0,0,0.250
2020-07-30 16:46:00,0.120,0.795,0,0.0400,0,0,0.250
2020-07-30 16:47:00,0.120,0.800,0,0.0800,0,0,0.250
2020-07-30 16:48:00,0.245,0.805,0,0.0400,0,0,0.245
2020-07-30 16:49:00,0.365,0.810,0,0.0400,0,0,0.240
2020-07-30 16:50:00,0.360,0.805,0,0.0800,0,0,0.240
2020-07-30 16:51:00,0.385,0.800,0,0.0400,0,0,0.245
2020-07-30 16:52:00,0.410,0.800,0,0,0,0,0.250
2020-07-30 16:53:00,0.410,0.800,0,0.0400,0,0,0.250
2020-07-30 16:54:00,0.410,0.800,0,0.0400,0,0,0.250
2020-07-30 16:55:00,0.410,0.800,0,0,0,0,0.250
2020-07-30 16:56:00,0.385,0.815,0,0,0,0,0.250
2020-07-30 16:57:00,0.360,0.810,0,0,0,0,0.245
2020-07-30 16:58:00,0.360,0.790,0,0,0,0,0.245
2020-07-30 16:59:00,0.360,0.790,0,0,0,0,0.250
2020-07-30 17:00:00,0.360,0.790,0,0,0,0,0.250
2020-07-30 17:01:00,0.360,0.890,0,0,0,0,0.250
2020-07-30 17:02:00,0.360,0.990,0,0,0,0,0.250
2020-07-30 17:03:00,0.360,0.990,0,0,0,0,0.245
2020-07-30 17:04:00,0.360,0.985,5.62,0,0,0,0.240
2020-07-30 17:05:00,0.360,0.980,11.2,0.0400,0,0,0.240
2020-07-30 17:06:00,0.365,0.980,11.2,0.0400,0,0,0.240
2020-07-30 17:07:00,0.365,0.980,11.2,0,0,0,0.240
2020-07-30 17:08:00,0.360,0.980,11.2,0,0,0,0.245
2020-07-30 17:09:00,0.360,0.975,11.2,0.0400,0,0,0.245
2020-07-30 17:10:00,0.360,0.970,11.2,0.0400,0,0,0.240
2020-07-30 17:11:00,0.430,0.970,11.3,0.0400,0,0,0.245
2020-07-30 17:12:00,0.500,0.970,11.3,0.0800,0,0,0.250
2020-07-30 17:13:00,0.465,0.965,11.3,0.0800,0,0,0.245
2020-07-30 17:14:00,0.430,0.970,11.3,0.0800,0,0,0.240
2020-07-30 17:15:00,0.430,0.985,11.3,0.0400,0,0,0.240
2020-07-30 17:16:00,0.430,0.990,11.2,0,0,0,0.240
2020-07-30 17:17:00,0.775,0.990,11.2,0.0400,0,0,3.47
2020-07-30 17:18:00,1.12,0.985,11.2,0.0400,0,0,6.66
2020-07-30 17:19:00,1.15,0.980,5.56,0,0,0,3.44
2020-07-30 17:20:00,1.18,1.58,0,0,0,0,0.250
2020-07-30 17:21:00,1.18,2.49,0,0.0400,0,0,0.250
2020-07-30 17:22:00,1.17,1.89,0,0.0800,0,0,0.250
2020-07-30 17:23:00,1.17,0.980,0,0.0800,0,0,0.250
2020-07-30 17:24:00,1.17,0.980,0,0.0400,0,0,3.47
2020-07-30 17:25:00,1.17,0.980,0,0.0400,0,0,6.68
2020-07-30 17:26:00,1.17,0.975,5.59,0.0800,0,0,6.64
2020-07-30 17:27:00,1.18,0.975,11.2,0.0800,0,0,6.61
2020-07-30 17:28:00,1.11,0.980,11.2,0.0800,0,0,6.60
2020-07-30 17:29:00,1.04,0.970,11.2,0.0400,0,0,6.58
2020-07-30 17:30:00,1.03,0.970,11.2,0.0400,0,0,6.58
2020-07-30 17:31:00,1.03,0.970,11.2,0.0400,0,0,6.58
2020-07-30 17:32:00,1.03,0.970,11.2,0,0,0,6.59
2020-07-30 17:33:00,1.03,0.965,11.2,0,0,0,3.42
2020-07-30 17:34:00,1.04,0.960,5.61,0.0400,0,0,0.250
2020-07-30 17:35:00,1.04,0.965,0,0.0400,0,0,0.250
2020-07-30 17:36:00,1.04,0.965,0,0.0400,0,0,0.250
2020-07-30 17:37:00,1.04,0.960,0,0.0800,0,0,0.245
2020-07-30 17:38:00,0.705,0.960,0,0.0800,0,0,0.240
2020-07-30 17:39:00,0.380,0.960,0,0.0800,0,0,0.240
2020-07-30 17:40:00,0.380,2.22,0,0.0800,0,0,0.240
2020-07-30 17:41:00,0.380,3.47,0,0.0400,0,0,0.240
2020-07-30 17:42:00,0.380,3.47,0,0,0,0,0.240
2020-07-30 17:43:00,0.380,3.46,0,0,0,0,0.240
2020-07-30 17:44:00,0.380,3.46,0,0,0,0,0.240
2020-07-30 17:45:00,0.380,3.46,0,0.0400,0,0,0.240
2020-07-30 17:46:00,0.380,3.46,0,0.0400,0,0,0.245
2020-07-30 17:47:00,0.380,3.46,0,0.0400,0,0,0.245
2020-07-30 17:48:00,0.380,3.46,0,0.0800,0,0,0.240
2020-07-30 17:49:00,0.380,3.46,0,0.0400,0,0,0.240
2020-07-30 17:50:00,0.380,3.46,0,0.0400,0,0,0.245
2020-07-30 17:51:00,0.380,3.46,0,0.0800,0,0,0.250
2020-07-30 17:52:00,0.385,3.46,0,0.0800,0,0,0.245
2020-07-30 17:53:00,0.385,3.45,0,0.0400,0,0,0.240
2020-07-30 17:54:00,0.380,3.45,0,0,0,0,0.245
2020-07-30 17:55:00,0.380,3.46,0,0.0400,0,0,0.245
2020-07-30 17:56:00,0.385,3.46,0,0.0800,0,0,0.245
2020-07-30 17:57:00,0.385,3.46,0,0.0400,0,0,0.250
2020-07-30 17:58:00,0.385,3.46,0,0.0400,0,0,0.250
2020-07-30 17:59:00,0.390,3.45,0,0.0400,0,0,0.245
2020-07-30 18:00:00,0.390,3.53,0,0.0400,0,0,0.245
2020-07-30 18:01:00,0.390,2.28,0,0.0400,0,0,0.245
2020-07-30 18:02:00,0.385,0.975,0,0,0,0,0.240
2020-07-30 18:03:00,0.380,0.990,0,0.0400,0,0,0.240
2020-07-30 18:04:00,0.380,0.970,0,0.0800,0,0,0.240
2020-07-30 18:05:00,0.385,4.15,0,0.0800,0,0,0.240
2020-07-30 18:06:00,0.390,7.32,0,0.0800,0,0,0.240
2020-07-30 18:07:00,0.390,7.26,0,0,0,0,0.240
2020-07-30 18:08:00,0.390,4.12,0,0,0,0,0.240
2020-07-30 18:09:00,0.390,1.01,0,0,0,0,0.240
2020-07-30 18:10:00,0.385,1.01,0,0,0,0,0.245
2020-07-30 18:11:00,0.385,1.01,0,0.0400,0,0,0.250
2020-07-30 18:12:00,0.390,1.01,0,0.0400,0,0,0.245
2020-07-30 18:13:00,0.390,1.01,0,0,0,0,0.240
2020-07-30 18:14:00,0.390,1.00,0,0,0,0,0.240
2020-07-30 18:15:00,0.390,1.00,0,0,0,0,0.240
2020-07-30 18:16:00,0.390,1.00,0,0,0,0,0.240
2020-07-30 18:17:00,0.390,1,0,0,0,0,0.240
2020-07-30 18:18:00,0.385,0.995,0,0,0,0,0.240
2020-07-30 18:19:00,0.385,0.990,0,0.0400,0,0,0.245
2020-07-30 18:20:00,0.385,0.995,0,0.0400,0,0,0.250
2020-07-30 18:21:00,0.380,1,0,0.0400,0,0,0.250
2020-07-30 18:22:00,0.380,1,0,0.0800,0,0,0.250
2020-07-30 18:23:00,0.380,2.25,0,0.0800,0,0,0.250
2020-07-30 18:24:00,0.385,3.49,0,0.0800,0,0,0.245
2020-07-30 18:25:00,0.390,3.48,0,0.0800,0,0,0.240
2020-07-30 18:26:00,0.390,3.48,0,0.0800,0,0,0.240
2020-07-30 18:27:00,0.390,2.24,0,0.0800,0,0,0.240
2020-07-30 18:28:00,0.385,0.990,0,0.0400,0,0,0.240
2020-07-30 18:29:00,0.385,0.990,0,0,0,0,0.240
2020-07-30 18:30:00,0.390,0.990,0,0.0400,0,0,0.240
2020-07-30 18:31:00,0.390,0.985,0,0.0400,0,0,0.240
2020-07-30 18:32:00,0.390,0.980,0,0.0400,0,0,0.240
2020-07-30 18:33:00,0.390,0.980,0,0.0400,0,0,0.240
2020-07-30 18:34:00,0.390,0.980,0,0,0,0,0.240
2020-07-30 18:35:00,0.445,1.06,0,0,0,0,0.240
2020-07-30 18:36:00,0.495,1.13,0,0,0,0,0.240
2020-07-30 18:37:00,0.490,1.13,0,0.0400,0,0,0.245
2020-07-30 18:38:00,0.490,1.12,0,0.0800,0,0,0.245
2020-07-30 18:39:00,0.490,1.12,0,0.0400,0,0,0.240
2020-07-30 18:40:00,0.490,1.12,0,0.0400,0,0,0.240
2020-07-30 18:41:00,0.490,1.12,0,0.0800,0,0,0.240
2020-07-30 18:42:00,0.490,1.03,0,0.0800,0,0,0.240
2020-07-30 18:43:00,0.490,0.930,0,0.0800,0,0,0.240
2020-07-30 18:44:00,0.840,0.930,5.60,0.0800,0,0,3.48
2020-07-30 18:45:00,1.48,0.935,11.2,0.0800,0,0,6.72
2020-07-30 18:46:00,1.76,0.935,11.2,0.0800,0,0,7.45
2020-07-30 18:47:00,1.76,0.930,11.2,0.0800,0,0,4.21
2020-07-30 18:48:00,1.76,0.930,11.2,0.0800,0,0,0.250
2020-07-30 18:49:00,1.76,0.930,11.2,0.0800,0,0,0.250
2020-07-30 18:50:00,1.76,0.930,11.2,0.0800,0,0,0.250
2020-07-30 18:51:00,1.76,0.930,11.2,0.0400,0,0,0.250
2020-07-30 18:52:00,1.72,0.930,5.58,0,0,0,3.49
2020-07-30 18:53:00,1.69,0.940,0,0,0,0,7.10
2020-07-30 18:54:00,1.69,0.925,0,0,0,0,6.29
2020-07-30 18:55:00,1.69,1.01,0,0,0,0,2.68
2020-07-30 18:56:00,1.69,1.08,0,0,0,0,0.250
2020-07-30 18:57:00,1.68,3.20,0,0.0400,0,0,2.67
2020-07-30 18:58:00,1.68,5.35,0,0.0400,0,0,5.11
2020-07-30 18:59:00,1.68,5.35,0,0,0,0,5.13
2020-07-30 19:00:00,1.63,3.32,0,0,0,0,5.12
2020-07-30 19:01:00,1.57,1.28,0,0,0,0,5.13
2020-07-30 19:02:00,1.66,1.28,0,0,0,0,5.13
2020-07-30 19:03:00,1.81,1.21,0,0,0,0,5.12
2020-07-30 19:04:00,1.86,1.15,0,0.0400,0,0,5.12
2020-07-30 19:05:00,1.86,1.15,0,0.0400,0,0,5.12
2020-07-30 19:06:00,1.86,1.17,0,0.0400,0,0,5.12
2020-07-30 19:07:00,1.86,1.13,0,0.0800,0,0,2.69
2020-07-30 19:08:00,1.86,1.10,5.60,0.0400,0,0,0.250
2020-07-30 19:09:00,1.86,1.14,11.2,0,0,0,2.69
2020-07-30 19:10:00,1.86,1.15,11.2,0.0400,0,0,2.69
2020-07-30 19:11:00,1.85,1.23,11.2,0.0800,0,0,0.250
2020-07-30 19:12:00,1.49,1.28,11.2,0.0800,0,0,0.250
2020-07-30 19:13:00,1.12,1.26,11.2,0.0800,0,0,0.250
2020-07-30 19:14:00,1.17,1.27,11.2,0.0800,0,0,3.45
2020-07-30 19:15:00,1.22,1.27,5.59,0.0400,0,0,6.65
2020-07-30 19:16:00,1.22,1.27,0,0.0400,0,0,6.70
2020-07-30 19:17:00,1.22,1.27,0,0.0400,0,0,6.70
2020-07-30 19:18:00,1.22,1.26,0,0,0,0,5.87
2020-07-30 19:19:00,1.22,1.26,0,0,0,0,2.68
2020-07-30 19:20:00,0.885,1.28,0,0,0,0,0.250
2020-07-30 19:21:00,0.505,1.28,0,0,0,0,0.250
2020-07-30 19:22:00,0.460,1.26,0,0.0400,0,0,0.250
2020-07-30 19:23:00,0.460,1.25,0,0.0400,0,0,0.250
2020-07-30 19:24:00,0.460,1.25,0,0,0,0,0.250
2020-07-30 19:25:00,0.460,1.26,0,0,0,0,0.245
2020-07-30 19:26:00,0.460,1.27,0,0,0,0,0.245
2020-07-30 19:27:00,0.460,1.27,0,0,0,0,0.250
2020-07-30 19:28:00,0.460,1.27,0,0.0400,0,0,0.250
2020-07-30 19:29:00,0.460,1.27,0,0.0400,0,0,0.250
2020-07-30 19:30:00,0.460,1.27,0,0.0400,0,0,0.250
2020-07-30 19:31:00,0.460,1.27,0,0.0400,0,0,0.250
2020-07-30 19:32:00,0.460,1.27,0,0.0400,0,0,0.250
2020-07-30 19:33:00,0.460,1.27,0,0.0800,0,0,0.245
2020-07-30 19:34:00,0.460,1.26,0,0.0400,0,0,0.240
2020-07-30 19:35:00,0.460,1.27,0,0,0,0,0.245
2020-07-30 19:36:00,0.460,1.27,0,0.0400,0,0,0.250
2020-07-30 19:37:00,0.460,1.27,0,0.0400,0,0,0.250
2020-07-30 19:38:00,0.460,1.27,0,0,0,0,0.245
2020-07-30 19:39:00,0.460,1.27,0,0.0400,0,0,0.245
2020-07-30 19:40:00,0.460,1.26,0,0.0800,0,0,0.250
2020-07-30 19:41:00,0.460,1.26,0,0.0800,0,0,0.245
2020-07-30 19:42:00,0.460,1.34,0,0.0800,0,0,0.245
2020-07-30 19:43:00,0.460,1.40,0,0.0400,0,0,0.250
2020-07-30 19:44:00,0.460,1.38,0,0.0400,0,0,0.250
2020-07-30 19:45:00,0.460,1.37,0,0.0800,0,0,0.250
2020-07-30 19:46:00,0.460,1.36,0,0.0400,0,0,0.250
2020-07-30 19:47:00,0.460,1.36,0,0,0,0,0.245
2020-07-30 19:48:00,0.460,1.36,0,0,0,0,0.240
2020-07-30 19:49:00,0.460,1.35,0,0,0,0,0.240
2020-07-30 19:50:00,0.460,1.26,0,0,0,0,0.240
2020-07-30 19:51:00,0.460,1.17,0,0,0,0,0.240
2020-07-30 19:52:00,0.460,1.17,0,0,0,0,0.240
2020-07-30 19:53:00,0.525,1.17,0,0.0400,0,0,0.240
2020-07-30 19:54:00,0.525,1.17,0,0.0800,0,0,0.240
2020-07-30 19:55:00,0.760,1.17,0,0.0800,0,0,0.240
2020-07-30 19:56:00,1.06,1.16,0,0.0800,0,0,0.240
2020-07-30 19:57:00,1.06,1.16,0,0.0400,0,0.830,0.245
2020-07-30 19:58:00,1.06,1.19,0,0,0,3.51,0.250
2020-07-30 19:59:00,1.06,1.23,0,0.0400,0,5.63,0.250
2020-07-30 20:00:00,1.11,1.21,0,0.0400,0,5.96,0.250
2020-07-30 20:01:00,1.15,1.19,0,0,0,6.37,0.250
2020-07-30 20:02:00,1.15,1.21,0,0,0,6.64,0.250
2020-07-30 20:03:00,1.15,1.21,0,0.0400,0,6.57,0.250
2020-07-30 20:04:00,1.15,1.20,0,0.0800,0,6.57,0.250
2020-07-30 20:05:00,1.15,1.19,5.59,0.0400,0,6.58,0.250
2020-07-30 20:06:00,1.15,1.20,11.2,0,0,6.97,0.250
2020-07-30 20:07:00,1.15,1.20,11.2,0.0400,0,7.37,0.250
2020-07-30 20:08:00,1.15,1.20,11.2,0.0800,0,7.38,0.250
2020-07-30 20:09:00,1.00,1.19,11.1,0.0800,0,7.75,0.250
2020-07-30 20:10:00,0.855,1.15,11.1,0.0800,0,8.10,0.250
2020-07-30 20:11:00,0.855,1.11,5.55,0.0400,0,8.26,0.250
2020-07-30 20:12:00,0.860,1.11,0,0,0,8.25,0.250
2020-07-30 20:13:00,0.860,1.11,0,0.0400,0,8.07,0.250
2020-07-30 20:14:00,0.860,1.11,0,0.0800,0,8.09,0.245
2020-07-30 20:15:00,0.860,1.11,0,0.0400,0,8.38,0.240
2020-07-30 20:16:00,0.860,1.11,0,0,0,8.82,0.240
2020-07-30 20:17:00,0.860,1.11,0,0.0400,0,9.39,0.240
2020-07-30 20:18:00,0.865,1.10,0,0.0800,0,9.85,0.240
2020-07-30 20:19:00,0.865,1.11,0,0.0800,0,9.93,0.240
2020-07-30 20:20:00,0.855,1.11,0,0.0400,0,9.90,0.240
2020-07-30 20:21:00,0.855,1.11,0,0,0,9.91,0.240
2020-07-30 20:22:00,0.865,1.10,0,0,0,9.88,0.240
2020-07-30 20:23:00,0.865,1.10,0,0.0400,0,9.68,0.245
2020-07-30 20:24:00,0.865,1.10,0,0.0800,0,9.25,0.250
2020-07-30 20:25:00,0.865,1.09,0,0.0800,0,8.87,0.250
2020-07-30 20:26:00,0.860,1.09,0,0.0400,0,8.77,0.250
2020-07-30 20:27:00,0.860,1.09,0,0,0,9.16,0.250
2020-07-30 20:28:00,0.860,1.09,0,0.0400,0,9.54,0.250
2020-07-30 20:29:00,0.905,1.11,0,0.0800,0,9.52,0.250
2020-07-30 20:30:00,0.945,1.10,0,0.0400,0,9.56,0.250
2020-07-30 20:31:00,0.945,1.09,0,0,0,9.59,0.250
2020-07-30 20:32:00,0.945,1.09,0,0.0400,0,9.15,0.250
2020-07-30 20:33:00,0.940,1.09,0,0.0800,0,8.32,0.250
2020-07-30 20:34:00,0.510,1.10,0,0.0800,0,7.93,0.250
